order_amount,product_category,payment_method,return_reason,past_returns,past_returns.1,past_returns.2,delivery_delay_days,refund_type,is_fraud,risk
168.57,Electronics,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
10.95,Clothing,Debit Card,Not as described,0.0,Returned,200.0,0.0,Instant,0,Low
274.22,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
71.21,Books,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
179.91,Clothing,Gift Card,Defective,5.0,Returned,286.0,0.0,Post,0,Medium
419.72,Electronics,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
326.71,Books,Debit Card,Not Delivered,4.0,Returned,-487.0,0.0,Instant,1,High
451.33,Toys,Debit Card,Used then returned,3.0,Returned,-519.0,0.0,Instant,1,High
86.56,Books,PayPal,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
68.68,Books,PayPal,Changed mind,3.0,Returned,-155.0,0.0,Post,0,Medium
432.97,Toys,Gift Card,Changed mind,5.0,Returned,103.0,0.0,Post,0,Medium
398.24,Clothing,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
139.17,Clothing,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
81.14,Clothing,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
399.67,Toys,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
377.86,Toys,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
465.34,Electronics,Debit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
214.54,Home,Debit Card,Item Damaged,6.0,Not Returned,,0.0,Instant,1,High
182.24,Home,Credit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
171.15,Toys,Credit Card,Wrong item,0.0,Returned,281.0,0.0,Instant,0,Low
217.56,Books,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
328.51,Electronics,Credit Card,Not Delivered,5.0,Returned,64.0,0.0,Instant,1,High
169.4,Toys,Credit Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
490.08,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
374.27,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
163.26,Electronics,Credit Card,Used then returned,5.0,Returned,-413.0,0.0,Instant,1,High
178.99,Home,PayPal,Wrong item,0.0,Returned,-543.0,0.0,Instant,0,Low
242.54,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
42.92,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
290.55,Clothing,Credit Card,Wrong item,4.0,Returned,-40.0,0.0,Post,0,Medium
350.14,Electronics,Credit Card,Not as described,5.0,Returned,140.0,0.0,Post,0,Medium
129.37,Toys,Debit Card,Wrong item,1.0,Returned,148.0,0.0,Instant,0,Low
111.71,Clothing,Debit Card,Changed mind,1.0,Returned,433.0,0.0,Instant,0,Low
232.53,Electronics,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
398.33,Clothing,Gift Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
439.45,Electronics,Credit Card,Used then returned,5.0,Returned,104.0,0.0,Instant,1,High
353.86,Clothing,Debit Card,Wrong item,5.0,Returned,-574.0,0.0,Post,0,Medium
73.43,Electronics,Credit Card,Item Damaged,6.0,Returned,318.0,0.0,Instant,1,High
365.97,Books,PayPal,Changed mind,0.0,Returned,-53.0,0.0,Instant,0,Low
194.41,Clothing,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
276.55,Clothing,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
493.47,Toys,Debit Card,Used then returned,6.0,Returned,321.0,0.0,Instant,1,High
78.99,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
418.47,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
241.72,Clothing,PayPal,Wrong item,1.0,Returned,274.0,0.0,Instant,0,Low
324.97,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
43.32,Books,PayPal,Wrong item,4.0,Returned,52.0,0.0,Post,0,Medium
369.21,Clothing,Credit Card,Wrong item,4.0,Returned,122.0,0.0,Post,0,Medium
217.45,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
242.48,Books,Debit Card,Not Delivered,6.0,Returned,-218.0,0.0,Instant,1,High
61.78,Toys,Debit Card,Changed mind,1.0,Returned,-49.0,0.0,Instant,0,Low
305.99,Books,Gift Card,Defective,1.0,Returned,-175.0,0.0,Instant,0,Low
92.78,Electronics,Gift Card,Wrong item,0.0,Returned,546.0,0.0,Instant,0,Low
406.67,Clothing,Gift Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
61.47,Clothing,PayPal,Used then returned,6.0,Returned,-111.0,0.0,Instant,1,High
14.18,Books,PayPal,Changed mind,0.0,Returned,-315.0,0.0,Instant,0,Low
463.26,Clothing,Gift Card,Defective,0.0,Returned,427.0,0.0,Instant,0,Low
421.54,Clothing,Gift Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
471.97,Books,PayPal,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
390.62,Electronics,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
225.83,Home,Debit Card,Wrong item,1.0,Returned,-37.0,0.0,Instant,0,Low
284.99,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
111.79,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
143.59,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
234.94,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
448.35,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
377.08,Books,Gift Card,Not as described,4.0,Returned,127.0,0.0,Post,0,Medium
348.74,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
326.59,Clothing,Debit Card,Changed mind,1.0,Returned,-217.0,0.0,Instant,0,Low
368.05,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
88.68,Electronics,PayPal,Defective,0.0,Returned,-602.0,0.0,Instant,0,Low
199.65,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
464.71,Home,Gift Card,Wrong item,0.0,Returned,-141.0,0.0,Instant,0,Low
80.59,Electronics,Gift Card,Defective,0.0,Returned,-284.0,0.0,Instant,0,Low
290.5,Home,Credit Card,Not Delivered,3.0,Returned,622.0,0.0,Instant,1,High
259.45,Books,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
55.66,Books,Credit Card,Wrong item,0.0,Returned,-23.0,0.0,Instant,0,Low
179.46,Clothing,Debit Card,Changed mind,1.0,Returned,100.0,0.0,Instant,0,Low
266.87,Clothing,Debit Card,Not as described,0.0,Returned,469.0,0.0,Instant,0,Low
251.4,Books,Debit Card,Used then returned,3.0,Returned,351.0,0.0,Instant,1,High
226.48,Electronics,Gift Card,Defective,0.0,Returned,-276.0,0.0,Instant,0,Low
496.75,Home,PayPal,Not as described,4.0,Returned,-544.0,0.0,Post,0,Medium
435.26,Electronics,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
417.58,Toys,Debit Card,Used then returned,5.0,Returned,-206.0,0.0,Instant,1,High
138.87,Books,Gift Card,Changed mind,1.0,Returned,177.0,0.0,Instant,0,Low
11.57,Electronics,Credit Card,Changed mind,4.0,Returned,385.0,0.0,Post,0,Medium
71.4,Home,Credit Card,Changed mind,3.0,Returned,-152.0,0.0,Post,0,Medium
333.3,Electronics,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
436.8,Home,Credit Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
47.07,Home,Credit Card,,5.0,Not Returned,,0.0,Post,0,Medium
44.73,Electronics,PayPal,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
270.58,Toys,Debit Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
331.81,Home,PayPal,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
495.25,Electronics,Credit Card,Changed mind,0.0,Returned,665.0,0.0,Instant,0,Low
328.16,Toys,Gift Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
237.54,Books,Debit Card,Used then returned,3.0,Returned,10.0,0.0,Instant,1,High
165.4,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
193.67,Books,Debit Card,Defective,3.0,Returned,28.0,0.0,Post,0,Medium
405.0,Clothing,Credit Card,Not Delivered,3.0,Returned,38.0,0.0,Instant,1,High
323.48,Home,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
217.98,Toys,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
129.75,Books,Gift Card,Changed mind,1.0,Returned,-135.0,0.0,Instant,0,Low
161.7,Home,Credit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
185.82,Home,Debit Card,Changed mind,5.0,Returned,347.0,0.0,Post,0,Medium
144.87,Books,Credit Card,Changed mind,1.0,Returned,-315.0,0.0,Instant,0,Low
109.8,Electronics,PayPal,Defective,1.0,Returned,217.0,0.0,Instant,0,Low
412.52,Toys,Credit Card,Changed mind,0.0,Returned,-72.0,0.0,Instant,0,Low
80.22,Clothing,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
356.8,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
74.0,Toys,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
258.12,Home,Gift Card,Wrong item,0.0,Returned,-49.0,0.0,Instant,0,Low
291.24,Clothing,PayPal,Item Damaged,4.0,Returned,26.0,0.0,Instant,1,High
467.87,Clothing,Debit Card,,3.0,Not Returned,,0.0,Post,0,Medium
355.78,Books,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
225.65,Home,Credit Card,Defective,1.0,Returned,-146.0,0.0,Instant,0,Low
289.71,Books,Credit Card,Changed mind,0.0,Returned,-215.0,0.0,Instant,0,Low
130.42,Books,Debit Card,Wrong item,1.0,Returned,-218.0,0.0,Instant,0,Low
352.07,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
240.76,Books,Gift Card,Wrong item,1.0,Returned,-290.0,0.0,Instant,0,Low
107.52,Books,Gift Card,Used then returned,6.0,Returned,290.0,0.0,Instant,1,High
32.35,Clothing,PayPal,Wrong item,0.0,Returned,-312.0,0.0,Instant,0,Low
56.76,Clothing,Credit Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
380.98,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
111.14,Home,Debit Card,Changed mind,1.0,Returned,145.0,0.0,Instant,0,Low
331.91,Clothing,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
417.05,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
474.36,Toys,PayPal,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
381.13,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
33.09,Books,PayPal,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
211.45,Books,Gift Card,Not as described,1.0,Returned,-311.0,0.0,Instant,0,Low
451.89,Clothing,Debit Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
225.37,Electronics,PayPal,Not as described,1.0,Returned,-180.0,0.0,Instant,0,Low
184.18,Books,Credit Card,Not as described,5.0,Returned,122.0,0.0,Post,0,Medium
20.81,Electronics,Gift Card,Not as described,0.0,Returned,-22.0,0.0,Instant,0,Low
138.42,Electronics,Debit Card,Item Damaged,3.0,Returned,468.0,0.0,Instant,1,High
284.68,Home,Debit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
489.7,Home,Debit Card,Not as described,3.0,Returned,14.0,0.0,Post,0,Medium
484.03,Electronics,Gift Card,Wrong item,5.0,Returned,293.0,0.0,Post,0,Medium
440.52,Books,Gift Card,Wrong item,5.0,Returned,417.0,0.0,Post,0,Medium
272.21,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
107.87,Books,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
19.37,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
353.5,Books,Debit Card,Not Delivered,4.0,Returned,-19.0,0.0,Instant,1,High
287.21,Home,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
110.94,Clothing,Credit Card,Changed mind,0.0,Returned,-231.0,0.0,Instant,0,Low
232.88,Toys,Debit Card,Item Damaged,3.0,Returned,-349.0,0.0,Instant,1,High
391.08,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
384.2,Clothing,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
182.12,Electronics,Debit Card,Changed mind,1.0,Returned,-380.0,0.0,Instant,0,Low
300.17,Books,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
111.84,Toys,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
472.15,Books,Credit Card,Defective,5.0,Returned,511.0,0.0,Post,0,Medium
429.26,Home,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
442.5,Home,Credit Card,Changed mind,4.0,Returned,290.0,0.0,Post,0,Medium
73.41,Books,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
192.46,Home,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
271.69,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
27.12,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
116.13,Toys,PayPal,Not as described,1.0,Returned,188.0,0.0,Instant,0,Low
167.61,Electronics,PayPal,Not as described,0.0,Returned,39.0,0.0,Instant,0,Low
256.23,Clothing,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
487.67,Toys,PayPal,Item Damaged,4.0,Returned,-579.0,0.0,Instant,1,High
125.35,Home,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
474.25,Toys,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
103.12,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
422.89,Books,Credit Card,Not Delivered,6.0,Returned,581.0,0.0,Instant,1,High
302.22,Electronics,Debit Card,Wrong item,0.0,Returned,56.0,0.0,Instant,0,Low
454.87,Clothing,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
384.99,Electronics,PayPal,Not Delivered,4.0,Returned,726.0,0.0,Instant,1,High
98.57,Books,Credit Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
303.35,Books,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
282.33,Electronics,Credit Card,,5.0,Not Returned,,0.0,Post,0,Medium
246.0,Books,PayPal,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
474.78,Clothing,PayPal,Wrong item,1.0,Returned,162.0,0.0,Instant,0,Low
140.54,Clothing,Debit Card,Not Delivered,5.0,Returned,-333.0,0.0,Instant,1,High
234.71,Clothing,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
317.08,Books,PayPal,Not as described,5.0,Returned,439.0,0.0,Post,0,Medium
138.28,Home,PayPal,Wrong item,1.0,Returned,232.0,0.0,Instant,0,Low
494.58,Books,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
482.19,Electronics,PayPal,Not as described,0.0,Returned,-559.0,0.0,Instant,0,Low
395.18,Electronics,Gift Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
340.52,Clothing,Credit Card,,5.0,Not Returned,,0.0,Post,0,Medium
200.63,Clothing,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
219.87,Toys,PayPal,Not Delivered,6.0,Returned,16.0,0.0,Instant,1,High
368.51,Electronics,Credit Card,Wrong item,1.0,Returned,23.0,0.0,Instant,0,Low
10.39,Home,PayPal,Changed mind,1.0,Returned,-412.0,0.0,Instant,0,Low
143.95,Electronics,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
197.74,Home,Credit Card,Defective,1.0,Returned,37.0,0.0,Instant,0,Low
308.9,Home,PayPal,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
496.28,Home,PayPal,Not as described,0.0,Returned,-18.0,0.0,Instant,0,Low
107.52,Electronics,Debit Card,Defective,5.0,Returned,-353.0,0.0,Post,0,Medium
444.18,Toys,Debit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
115.54,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
167.73,Electronics,Gift Card,Item Damaged,5.0,Returned,-168.0,0.0,Instant,1,High
462.09,Clothing,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
260.72,Home,Gift Card,Changed mind,4.0,Returned,-3.0,0.0,Post,0,Medium
132.08,Books,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
277.82,Home,PayPal,Changed mind,1.0,Returned,-464.0,0.0,Instant,0,Low
307.84,Books,Credit Card,Used then returned,5.0,Returned,-217.0,0.0,Instant,1,High
106.87,Electronics,Gift Card,Used then returned,3.0,Returned,7.0,0.0,Instant,1,High
247.43,Books,Credit Card,Item Damaged,5.0,Returned,511.0,0.0,Instant,1,High
320.99,Books,Debit Card,Wrong item,5.0,Returned,100.0,0.0,Post,0,Medium
210.51,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
117.56,Books,Debit Card,Not Delivered,3.0,Returned,606.0,0.0,Instant,1,High
250.7,Toys,PayPal,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
36.05,Electronics,Gift Card,Changed mind,1.0,Returned,-96.0,0.0,Instant,0,Low
493.35,Toys,PayPal,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
457.93,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
29.98,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
482.0,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
199.8,Electronics,PayPal,Defective,3.0,Returned,231.0,0.0,Post,0,Medium
169.05,Toys,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
254.29,Home,Gift Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
309.67,Clothing,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
199.85,Home,Gift Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
368.97,Clothing,Debit Card,Changed mind,4.0,Returned,-194.0,0.0,Post,0,Medium
302.56,Home,Gift Card,Defective,0.0,Returned,-239.0,0.0,Instant,0,Low
91.95,Clothing,PayPal,Defective,1.0,Returned,-476.0,0.0,Instant,0,Low
33.52,Books,PayPal,Used then returned,4.0,Returned,-459.0,0.0,Instant,1,High
281.49,Books,Credit Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
377.46,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
191.48,Electronics,Credit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
205.52,Toys,Credit Card,Wrong item,0.0,Returned,-91.0,0.0,Instant,0,Low
221.52,Clothing,Debit Card,Used then returned,5.0,Returned,-55.0,0.0,Instant,1,High
135.13,Home,Credit Card,Changed mind,1.0,Returned,-163.0,0.0,Instant,0,Low
475.18,Toys,Gift Card,Defective,1.0,Returned,28.0,0.0,Instant,0,Low
297.98,Books,PayPal,Defective,5.0,Returned,379.0,0.0,Post,0,Medium
248.33,Books,Credit Card,Item Damaged,6.0,Returned,352.0,0.0,Instant,1,High
324.78,Clothing,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
421.56,Clothing,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
63.79,Home,Debit Card,Changed mind,4.0,Returned,-180.0,0.0,Post,0,Medium
129.18,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
399.19,Electronics,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
78.18,Clothing,Gift Card,Defective,0.0,Returned,-461.0,0.0,Instant,0,Low
18.4,Clothing,Gift Card,Defective,0.0,Returned,463.0,0.0,Instant,0,Low
191.79,Toys,Gift Card,Wrong item,0.0,Returned,-488.0,0.0,Instant,0,Low
66.54,Clothing,Gift Card,Used then returned,6.0,Returned,-95.0,0.0,Instant,1,High
228.69,Toys,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
435.42,Toys,Gift Card,Changed mind,5.0,Returned,-111.0,0.0,Post,0,Medium
301.56,Books,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
299.32,Books,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
466.93,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
200.3,Clothing,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
179.96,Toys,Debit Card,,3.0,Not Returned,,0.0,Post,0,Medium
357.92,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
475.6,Clothing,Debit Card,Defective,5.0,Returned,396.0,0.0,Post,0,Medium
393.87,Electronics,Credit Card,Changed mind,1.0,Returned,532.0,0.0,Instant,0,Low
115.36,Toys,Gift Card,Item Damaged,6.0,Returned,-304.0,0.0,Instant,1,High
369.12,Clothing,PayPal,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
186.02,Electronics,Credit Card,Used then returned,5.0,Returned,-229.0,0.0,Instant,1,High
103.33,Home,PayPal,Not as described,0.0,Returned,-171.0,0.0,Instant,0,Low
337.74,Books,Gift Card,Changed mind,0.0,Returned,-405.0,0.0,Instant,0,Low
343.25,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
109.66,Clothing,PayPal,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
391.1,Books,Gift Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
394.12,Electronics,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
352.32,Home,Gift Card,Defective,5.0,Returned,-391.0,0.0,Post,0,Medium
386.91,Electronics,Debit Card,Not Delivered,3.0,Returned,555.0,0.0,Instant,1,High
165.41,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
253.46,Clothing,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
278.45,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
393.59,Books,Debit Card,,3.0,Not Returned,,0.0,Post,0,Medium
212.92,Books,Credit Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
79.1,Electronics,Debit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
473.18,Books,Debit Card,Changed mind,4.0,Returned,-351.0,0.0,Post,0,Medium
252.81,Books,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
198.4,Home,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
457.61,Toys,Debit Card,Not as described,1.0,Returned,517.0,0.0,Instant,0,Low
42.97,Clothing,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
8.79,Toys,Credit Card,Used then returned,4.0,Returned,134.0,0.0,Instant,1,High
332.17,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
332.4,Clothing,Debit Card,Not as described,4.0,Returned,271.0,0.0,Post,0,Medium
169.36,Electronics,Credit Card,Defective,0.0,Returned,54.0,0.0,Instant,0,Low
153.37,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
274.43,Books,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
136.96,Toys,Debit Card,Defective,5.0,Returned,-34.0,0.0,Post,0,Medium
92.96,Home,Credit Card,Wrong item,4.0,Returned,-296.0,0.0,Post,0,Medium
493.47,Toys,Debit Card,,3.0,Not Returned,,0.0,Post,0,Medium
476.23,Clothing,Credit Card,Item Damaged,5.0,Returned,-273.0,0.0,Instant,1,High
400.98,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
285.19,Electronics,PayPal,Wrong item,1.0,Returned,-42.0,0.0,Instant,0,Low
107.58,Home,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
236.23,Books,PayPal,Wrong item,0.0,Returned,92.0,0.0,Instant,0,Low
432.31,Electronics,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
399.16,Home,PayPal,Wrong item,1.0,Returned,-643.0,0.0,Instant,0,Low
360.99,Toys,Credit Card,Used then returned,5.0,Returned,-76.0,0.0,Instant,1,High
11.62,Home,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
162.16,Books,PayPal,Defective,0.0,Returned,-57.0,0.0,Instant,0,Low
205.56,Clothing,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
150.0,Books,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
151.48,Clothing,Gift Card,Changed mind,1.0,Returned,153.0,0.0,Instant,0,Low
385.91,Home,Debit Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
401.69,Toys,PayPal,Changed mind,0.0,Returned,-361.0,0.0,Instant,0,Low
327.43,Home,Gift Card,Used then returned,5.0,Returned,-548.0,0.0,Instant,1,High
383.77,Home,Debit Card,Defective,0.0,Returned,108.0,0.0,Instant,0,Low
359.54,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
17.39,Toys,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
28.51,Toys,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
240.81,Home,PayPal,Changed mind,4.0,Returned,-35.0,0.0,Post,0,Medium
127.52,Clothing,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
264.89,Books,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
354.47,Home,PayPal,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
111.77,Books,Gift Card,Item Damaged,4.0,Returned,-106.0,0.0,Instant,1,High
407.35,Electronics,PayPal,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
180.47,Toys,Gift Card,Defective,0.0,Returned,-342.0,0.0,Instant,0,Low
167.0,Books,Debit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
46.5,Books,Debit Card,Not Delivered,5.0,Returned,562.0,0.0,Instant,1,High
314.53,Clothing,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
97.04,Toys,Credit Card,Defective,5.0,Returned,-505.0,0.0,Post,0,Medium
108.51,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
123.95,Electronics,Gift Card,Wrong item,0.0,Returned,428.0,0.0,Instant,0,Low
385.77,Books,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
329.42,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
